player_id,register_date,days_since_register,last_login_days_ago,segment,is_payer,total_payment,avg_session_minutes,restaurant_level,collection_progress,vip_preference_score,event_sensitivity,churn_risk_score
P08375,2025-04-27,324,0,high_value_payers,True,228.44,62.6,48,0.882,0.955,0.536,0.086
P08376,2025-08-15,214,9,returning_players,True,44.87,41.3,14,0.697,0.62,0.881,0.397
P08377,2025-11-20,117,0,high_value_payers,True,186.05,65.3,41,0.9,0.959,0.434,0.127
P08378,2025-02-17,393,1,high_value_payers,True,101.17,71.9,46,0.995,0.948,0.717,0.065
P08379,2025-02-25,385,2,high_value_payers,True,110.84,60.8,42,0.948,0.907,0.546,0.136
P08380,2026-01-27,49,12,churn_risk_players,True,16.51,14.8,19,0.504,0.287,0.763,0.93
P08381,2025-10-30,138,0,high_value_payers,True,110.69,81.0,49,0.906,0.903,0.64,0.051
P08382,2025-03-05,377,25,churn_risk_players,False,0.0,9.3,15,0.186,0.139,0.669,0.975
P08383,2026-01-19,57,44,churn_risk_players,False,0.0,17.2,8,0.407,0.125,0.788,0.942
P08384,2026-03-16,1,0,new_players,False,0.0,13.5,2,0.05,0.105,0.509,0.365
P08385,2025-06-28,262,5,returning_players,True,52.56,38.4,21,0.47,0.514,0.917,0.502
P08386,2025-07-25,235,4,returning_players,False,0.0,33.0,16,0.773,0.248,0.894,0.34
P08387,2025-10-04,164,1,active_non_payers,False,0.0,69.6,23,0.809,0.205,0.647,0.185
P08388,2026-03-12,5,4,new_players,False,0.0,29.9,2,0.023,0.101,0.589,0.256
P08389,2025-08-19,210,1,high_value_payers,True,220.95,67.2,47,0.976,0.922,0.61,0.109
P08390,2025-10-02,166,0,active_non_payers,False,0.0,55.7,28,0.62,0.347,0.688,0.144
P08391,2025-10-20,148,0,active_non_payers,False,0.0,60.8,26,0.594,0.33,0.746,0.119
P08392,2026-03-11,6,3,new_players,False,0.0,15.0,4,0.056,0.14,0.621,0.2
P08393,2025-11-25,112,3,active_non_payers,False,0.0,61.2,18,0.779,0.239,0.626,0.19
P08394,2026-03-10,7,0,new_players,False,0.0,23.7,2,0.03,0.161,0.445,0.255
P08395,2026-03-04,13,2,new_players,False,0.0,13.1,3,0.047,0.217,0.601,0.404
P08396,2026-01-15,61,0,active_non_payers,False,0.0,77.7,25,0.856,0.226,0.646,0.15
P08397,2025-11-09,128,5,returning_players,False,0.0,21.0,26,0.628,0.558,0.955,0.415
P08398,2025-05-31,290,45,churn_risk_players,False,0.0,8.0,16,0.487,0.345,0.87,0.937
P08399,2026-03-06,11,2,new_players,False,0.0,12.7,4,0.097,0.248,0.571,0.307
P08400,2026-03-15,2,2,new_players,False,0.0,17.4,4,0.062,0.172,0.466,0.26
P08401,2025-02-26,384,9,churn_risk_players,False,0.0,11.9,11,0.473,0.428,0.79,0.883
P08402,2026-03-10,7,0,new_players,False,0.0,20.1,6,0.141,0.255,0.488,0.359
P08403,2026-03-12,5,0,new_players,False,0.0,12.5,4,0.068,0.268,0.559,0.377
P08404,2025-12-25,82,11,returning_players,False,0.0,47.5,22,0.404,0.368,0.884,0.287
P08405,2025-06-01,289,11,returning_players,True,23.04,30.9,16,0.461,0.209,0.856,0.326
P08406,2025-08-17,212,2,active_non_payers,False,0.0,77.5,19,0.761,0.218,0.512,0.106
P08407,2025-06-03,287,18,churn_risk_players,False,0.0,7.9,19,0.398,0.438,0.685,0.775
P08408,2025-08-25,204,0,active_non_payers,False,0.0,60.4,13,0.931,0.268,0.783,0.104
P08409,2025-04-05,346,4,returning_players,False,0.0,32.4,22,0.689,0.652,0.769,0.277
P08410,2025-07-06,254,9,returning_players,False,0.0,26.7,15,0.521,0.361,0.95,0.381
P08411,2025-11-13,124,1,active_non_payers,False,0.0,68.0,34,0.793,0.224,0.739,0.199
P08412,2025-04-19,332,0,high_value_payers,True,215.92,64.6,42,0.959,0.943,0.453,0.07
P08413,2026-03-11,6,4,new_players,False,0.0,18.0,3,0.038,0.193,0.36,0.217
P08414,2025-06-29,261,2,high_value_payers,True,380.05,53.3,44,0.96,0.967,0.5,0.134
P08415,2025-12-17,90,0,high_value_payers,True,52.69,56.3,39,0.908,0.979,0.584,0.077
P08416,2025-12-07,100,40,churn_risk_players,False,0.0,12.1,12,0.311,0.417,0.719,0.959
P08417,2025-11-02,135,1,active_non_payers,False,0.0,80.9,26,0.63,0.234,0.767,0.153
P08418,2025-03-28,354,8,churn_risk_players,False,0.0,5.7,14,0.268,0.435,0.887,0.972
P08419,2025-10-18,150,1,active_non_payers,False,0.0,61.6,24,0.53,0.178,0.575,0.121
P08420,2025-10-11,157,1,active_non_payers,False,0.0,69.2,17,0.717,0.206,0.731,0.141
P08421,2026-03-08,9,2,new_players,False,0.0,23.2,2,0.066,0.093,0.467,0.361
P08422,2026-03-11,6,1,new_players,False,0.0,16.0,2,0.038,0.265,0.45,0.321
P08423,2025-08-15,214,4,returning_players,True,7.86,20.8,14,0.587,0.426,0.954,0.386
P08424,2025-07-14,246,10,returning_players,False,0.0,38.0,10,0.44,0.557,0.92,0.239
P08425,2025-08-11,218,2,high_value_payers,True,188.28,61.6,44,0.951,0.982,0.632,0.057
P08426,2025-08-25,204,35,churn_risk_players,True,20.91,9.2,13,0.367,0.305,0.716,0.92
P08427,2025-07-08,252,2,high_value_payers,True,416.02,77.8,42,0.843,0.986,0.432,0.07
P08428,2025-12-16,91,17,churn_risk_players,False,0.0,19.1,17,0.359,0.267,0.614,0.925
P08429,2025-11-22,115,0,active_non_payers,False,0.0,75.9,34,0.856,0.193,0.698,0.076
P08430,2025-10-09,159,0,active_non_payers,False,0.0,61.3,30,0.846,0.156,0.52,0.214
P08431,2025-11-03,134,1,returning_players,True,16.96,38.3,11,0.658,0.393,0.897,0.257
P08432,2026-01-19,57,8,churn_risk_players,False,0.0,11.1,14,0.184,0.265,0.864,0.935
P08433,2025-12-03,104,1,returning_players,True,11.41,44.6,14,0.54,0.507,0.966,0.408
P08434,2026-02-20,25,2,active_non_payers,False,0.0,69.4,21,0.838,0.331,0.635,0.249
P08435,2025-07-28,232,28,churn_risk_players,False,0.0,10.1,16,0.206,0.238,0.719,0.96
P08436,2025-10-11,157,22,churn_risk_players,True,15.16,15.2,18,0.524,0.201,0.672,0.927
P08437,2025-11-16,121,9,returning_players,False,0.0,37.0,11,0.596,0.563,0.957,0.462
P08438,2026-02-01,44,1,active_non_payers,False,0.0,66.8,35,0.861,0.174,0.535,0.138
P08439,2026-03-06,11,2,new_players,False,0.0,21.5,4,0.133,0.148,0.596,0.406
P08440,2025-06-13,277,34,churn_risk_players,False,0.0,6.8,11,0.313,0.471,0.644,0.82
P08441,2026-03-16,1,1,new_players,False,0.0,16.2,4,0.061,0.127,0.451,0.313
P08442,2025-09-02,196,5,returning_players,True,21.22,32.9,16,0.533,0.414,0.957,0.376
P08443,2026-02-12,33,1,active_non_payers,False,0.0,71.9,25,0.719,0.218,0.491,0.08
P08444,2026-03-04,13,1,new_players,False,0.0,11.4,1,0.035,0.167,0.592,0.387
P08445,2025-11-11,126,38,churn_risk_players,False,0.0,9.8,13,0.333,0.26,0.657,0.939
P08446,2025-09-05,193,1,high_value_payers,True,144.17,58.2,46,0.971,0.983,0.462,0.098
P08447,2026-03-12,5,4,new_players,False,0.0,22.8,3,0.034,0.284,0.45,0.46
P08448,2025-02-16,394,1,high_value_payers,True,107.88,84.4,31,0.843,0.912,0.584,0.091
P08449,2025-07-30,230,9,returning_players,False,0.0,32.1,16,0.427,0.492,0.871,0.266
P08450,2025-08-27,202,23,churn_risk_players,False,0.0,10.8,10,0.498,0.206,0.852,0.854
P08451,2025-10-07,161,6,returning_players,True,15.34,34.8,24,0.594,0.323,0.932,0.325
P08452,2026-03-04,13,0,new_players,False,0.0,21.6,3,0.094,0.166,0.437,0.429
P08453,2025-09-29,169,10,returning_players,False,0.0,38.7,18,0.754,0.365,0.877,0.312
P08454,2025-08-31,198,0,active_non_payers,False,0.0,73.0,13,0.798,0.184,0.569,0.167
P08455,2026-03-13,4,3,new_players,False,0.0,24.0,2,0.063,0.141,0.434,0.397
P08456,2026-02-03,42,0,active_non_payers,False,0.0,77.8,31,0.782,0.172,0.662,0.133
P08457,2025-03-14,368,1,high_value_payers,True,203.66,52.9,47,0.923,0.92,0.408,0.071
P08458,2026-01-19,57,1,active_non_payers,False,0.0,66.6,30,0.813,0.289,0.588,0.105
P08459,2026-03-04,13,0,new_players,False,0.0,17.0,5,0.024,0.149,0.586,0.446
P08460,2026-01-13,63,36,churn_risk_players,False,0.0,11.0,14,0.304,0.156,0.866,0.836
P08461,2026-03-08,9,4,new_players,False,0.0,17.6,3,0.084,0.128,0.512,0.209
P08462,2025-07-17,243,0,high_value_payers,True,245.3,74.8,39,0.981,0.986,0.629,0.085
P08463,2025-11-27,110,7,returning_players,False,0.0,31.0,17,0.477,0.505,0.858,0.292
P08464,2025-12-19,88,9,returning_players,False,0.0,29.6,19,0.536,0.36,0.907,0.39
P08465,2025-06-15,275,33,churn_risk_players,False,0.0,20.4,13,0.222,0.132,0.832,0.95
P08466,2026-03-09,8,3,new_players,False,0.0,19.8,3,0.093,0.263,0.578,0.286
P08467,2025-06-17,273,1,high_value_payers,True,129.83,58.5,44,0.804,0.953,0.553,0.068
P08468,2026-03-12,5,4,new_players,False,0.0,16.4,3,0.044,0.119,0.541,0.324
P08469,2025-12-08,99,0,active_non_payers,False,0.0,47.3,27,0.842,0.285,0.743,0.178
P08470,2025-11-01,136,2,active_non_payers,False,0.0,62.5,31,0.688,0.369,0.659,0.145
P08471,2025-11-29,108,11,returning_players,False,0.0,23.9,14,0.527,0.332,0.799,0.491
P08472,2026-02-12,33,2,active_non_payers,False,0.0,45.9,23,0.725,0.264,0.715,0.152
P08473,2026-03-06,11,1,new_players,False,0.0,26.5,5,0.049,0.166,0.603,0.414
P08474,2025-03-06,376,1,high_value_payers,True,302.71,51.4,47,0.849,0.937,0.455,0.087
P08475,2025-11-13,124,3,returning_players,False,0.0,33.7,16,0.706,0.486,0.893,0.524
P08476,2025-10-10,158,41,churn_risk_players,False,0.0,12.9,14,0.461,0.295,0.636,0.923
P08477,2026-03-12,5,3,new_players,False,0.0,14.2,3,0.065,0.168,0.584,0.279
P08478,2026-02-05,40,0,active_non_payers,False,0.0,74.9,32,0.814,0.23,0.662,0.177
P08479,2025-11-25,112,6,returning_players,True,8.89,32.6,16,0.653,0.54,0.883,0.281
P08480,2025-05-01,320,3,returning_players,False,0.0,32.9,15,0.396,0.285,0.743,0.326
P08481,2025-05-24,297,33,churn_risk_players,False,0.0,13.5,13,0.433,0.242,0.701,0.961
P08482,2025-11-21,116,10,returning_players,True,83.11,35.3,23,0.487,0.275,0.806,0.441
P08483,2025-08-25,204,9,returning_players,False,0.0,40.2,14,0.521,0.349,0.856,0.365
P08484,2026-03-16,1,1,new_players,False,0.0,11.0,5,0.066,0.176,0.447,0.481
P08485,2026-03-12,5,4,new_players,False,0.0,15.5,5,0.147,0.316,0.465,0.409
P08486,2025-05-14,307,1,high_value_payers,True,153.59,69.2,48,0.947,0.983,0.568,0.078
P08487,2025-08-26,203,3,active_non_payers,False,0.0,75.9,18,0.532,0.138,0.739,0.14
P08488,2025-11-26,111,19,churn_risk_players,False,0.0,5.1,8,0.329,0.267,0.877,0.929
P08489,2025-11-23,114,2,active_non_payers,False,0.0,59.1,32,0.731,0.23,0.662,0.08
P08490,2025-04-25,326,2,high_value_payers,True,220.46,70.1,36,0.973,0.959,0.513,0.093
P08491,2026-03-03,14,1,new_players,False,0.0,20.5,4,0.063,0.29,0.44,0.518
P08492,2026-03-06,11,4,new_players,False,0.0,18.0,3,0.132,0.137,0.421,0.356
P08493,2026-03-11,6,3,new_players,False,0.0,22.9,5,0.068,0.207,0.541,0.476
P08494,2026-03-08,9,0,new_players,False,0.0,12.3,5,0.098,0.203,0.53,0.251
P08495,2026-03-03,14,0,new_players,False,0.0,13.6,3,0.053,0.258,0.603,0.486
P08496,2026-03-05,12,0,new_players,True,0.12,21.6,4,0.043,0.259,0.511,0.447
P08497,2025-08-06,223,5,returning_players,False,0.0,27.1,23,0.592,0.507,0.904,0.465
P08498,2025-02-10,400,18,churn_risk_players,True,4.39,16.9,14,0.254,0.121,0.75,0.857
P08499,2025-09-12,186,2,returning_players,False,0.0,36.7,19,0.737,0.338,0.9,0.386
P08500,2025-08-11,218,3,active_non_payers,False,0.0,68.8,14,0.887,0.217,0.546,0.205
P08501,2025-10-03,165,3,active_non_payers,False,0.0,80.4,36,0.584,0.153,0.713,0.18
P08502,2026-03-05,12,3,new_players,False,0.0,16.6,5,0.131,0.149,0.554,0.345
P08503,2025-04-02,349,10,returning_players,True,13.99,38.7,20,0.379,0.498,0.959,0.31
P08504,2025-06-20,270,2,high_value_payers,True,130.2,56.3,45,0.828,0.983,0.454,0.105
P08505,2025-12-09,98,10,returning_players,True,45.41,42.4,27,0.582,0.488,0.872,0.287
P08506,2025-08-21,208,3,returning_players,False,0.0,46.3,10,0.544,0.376,0.749,0.439
P08507,2026-03-14,3,2,new_players,False,0.0,19.1,1,0.092,0.362,0.592,0.356
P08508,2025-09-26,172,1,active_non_payers,False,0.0,77.3,27,0.713,0.203,0.495,0.159
P08509,2025-08-12,217,39,churn_risk_players,False,0.0,9.5,14,0.347,0.315,0.667,0.985
P08510,2025-12-25,82,29,churn_risk_players,False,0.0,11.9,14,0.437,0.366,0.776,0.867
P08511,2026-03-05,12,1,new_players,False,0.0,27.1,2,0.087,0.207,0.484,0.476
P08512,2025-09-22,176,3,returning_players,False,0.0,38.4,25,0.483,0.532,0.962,0.52
P08513,2026-03-14,3,1,new_players,False,0.0,25.4,2,0.063,0.221,0.551,0.426
P08514,2026-03-05,12,2,new_players,False,0.0,22.3,2,0.069,0.223,0.417,0.429
P08515,2025-09-15,183,2,high_value_payers,True,137.65,73.6,48,0.9,0.829,0.408,0.036
P08516,2025-08-04,225,6,returning_players,False,0.0,26.7,24,0.729,0.592,0.878,0.277
P08517,2026-03-06,11,3,new_players,False,0.0,18.4,2,0.038,0.106,0.407,0.218
P08518,2025-08-31,198,23,churn_risk_players,False,0.0,19.1,11,0.38,0.287,0.811,0.935
P08519,2025-10-01,167,0,high_value_payers,True,113.68,71.5,41,0.967,0.94,0.414,0.042
P08520,2025-05-06,315,6,returning_players,False,0.0,33.4,19,0.458,0.312,0.933,0.261
P08521,2025-10-25,143,1,active_non_payers,False,0.0,89.4,18,0.892,0.179,0.7,0.096
P08522,2026-03-06,11,2,new_players,False,0.0,16.9,2,0.108,0.167,0.416,0.395
P08523,2025-08-15,214,35,churn_risk_players,False,0.0,10.3,13,0.288,0.296,0.876,0.853
P08524,2025-11-07,130,2,active_non_payers,False,0.0,67.8,24,0.782,0.214,0.729,0.15
P08525,2025-12-29,78,10,returning_players,True,4.32,35.0,11,0.485,0.423,0.956,0.34
P08526,2025-12-10,97,19,churn_risk_players,True,8.94,12.8,7,0.631,0.182,0.745,0.931
P08527,2025-07-10,250,10,returning_players,False,0.0,29.3,12,0.632,0.403,0.872,0.243
P08528,2026-01-28,48,17,churn_risk_players,False,0.0,16.8,14,0.343,0.125,0.739,0.84
P08529,2025-06-28,262,8,returning_players,False,0.0,44.5,19,0.636,0.245,0.91,0.448
P08530,2026-03-10,7,4,new_players,False,0.0,10.5,3,0.071,0.161,0.501,0.261
P08531,2026-03-13,4,4,new_players,False,0.0,17.3,3,0.033,0.207,0.513,0.246
P08532,2025-07-11,249,5,returning_players,False,0.0,25.4,22,0.51,0.295,0.886,0.322
P08533,2025-08-11,218,14,churn_risk_players,False,0.0,12.5,17,0.269,0.264,0.828,0.916
P08534,2025-05-29,292,3,returning_players,False,0.0,45.5,18,0.379,0.563,0.901,0.483
P08535,2025-08-31,198,0,active_non_payers,False,0.0,80.1,27,0.649,0.234,0.753,0.249
P08536,2025-12-04,103,1,active_non_payers,False,0.0,69.5,19,0.46,0.145,0.738,0.158
P08537,2025-10-17,151,37,churn_risk_players,True,4.54,12.1,11,0.348,0.316,0.785,0.898
P08538,2025-07-28,232,19,churn_risk_players,True,11.45,12.4,13,0.333,0.384,0.663,0.918
P08539,2025-10-14,154,39,churn_risk_players,True,6.35,14.9,9,0.558,0.186,0.807,0.924
P08540,2026-02-20,25,0,active_non_payers,False,0.0,46.7,25,0.921,0.194,0.626,0.082
P08541,2025-03-26,356,9,returning_players,False,0.0,50.9,16,0.708,0.492,0.872,0.272
P08542,2026-03-16,1,1,new_players,True,3.51,23.8,2,0.037,0.128,0.465,0.363
P08543,2025-04-12,339,17,churn_risk_players,False,0.0,12.8,13,0.243,0.362,0.825,0.961
P08544,2025-10-14,154,33,churn_risk_players,False,0.0,16.2,9,0.327,0.375,0.734,0.886
P08545,2026-03-16,1,1,new_players,False,0.0,23.9,5,0.091,0.239,0.455,0.545
P08546,2025-05-18,303,1,high_value_payers,True,388.08,79.4,36,0.972,0.982,0.498,0.035
P08547,2026-01-22,54,37,churn_risk_players,False,0.0,15.9,8,0.294,0.26,0.717,0.936
P08548,2025-10-10,158,20,churn_risk_players,False,0.0,7.9,15,0.304,0.348,0.809,0.955
P08549,2025-08-21,208,31,churn_risk_players,False,0.0,13.7,12,0.359,0.188,0.871,0.973
P08550,2026-03-08,9,3,new_players,False,0.0,12.1,4,0.062,0.301,0.617,0.372
P08551,2025-12-26,81,11,returning_players,False,0.0,34.5,19,0.616,0.622,0.856,0.467
P08552,2025-11-17,120,6,returning_players,False,0.0,25.2,19,0.379,0.497,0.908,0.325
P08553,2026-03-04,13,1,new_players,False,0.0,17.0,1,0.085,0.167,0.64,0.294
P08554,2025-03-13,369,42,churn_risk_players,True,10.78,7.2,10,0.411,0.304,0.741,0.924
P08555,2025-04-27,324,8,returning_players,False,0.0,43.4,23,0.579,0.476,0.757,0.275
P08556,2025-07-29,231,0,active_non_payers,False,0.0,81.0,31,0.757,0.383,0.53,0.122
P08557,2026-01-04,72,0,active_non_payers,False,0.0,54.2,31,0.811,0.219,0.566,0.195
P08558,2025-07-26,234,3,active_non_payers,False,0.0,71.0,12,0.661,0.293,0.766,0.158
P08559,2026-03-11,6,2,new_players,False,0.0,13.9,5,0.102,0.16,0.505,0.34
P08560,2025-11-14,123,0,active_non_payers,False,0.0,73.3,34,0.543,0.269,0.709,0.187
P08561,2025-12-20,87,6,returning_players,False,0.0,43.2,19,0.635,0.361,0.76,0.368
P08562,2026-03-09,8,0,new_players,False,0.0,21.5,2,0.132,0.223,0.56,0.223
P08563,2025-07-22,238,1,returning_players,False,0.0,47.1,19,0.635,0.572,0.794,0.478
P08564,2025-06-19,271,1,returning_players,False,0.0,34.8,13,0.684,0.387,0.898,0.418
P08565,2025-12-26,81,2,active_non_payers,False,0.0,81.0,34,0.902,0.23,0.588,0.116
P08566,2026-01-12,64,18,churn_risk_players,False,0.0,20.6,16,0.211,0.383,0.885,0.977
P08567,2025-10-22,146,1,high_value_payers,True,122.62,76.9,44,0.972,0.889,0.508,0.079
P08568,2025-08-13,216,2,active_non_payers,False,0.0,54.2,23,0.628,0.263,0.63,0.093
P08569,2026-03-08,9,3,new_players,False,0.0,10.8,3,0.069,0.236,0.407,0.333
P08570,2025-07-26,234,6,returning_players,False,0.0,40.6,19,0.541,0.473,0.79,0.298
P08571,2025-11-14,123,45,churn_risk_players,False,0.0,9.7,13,0.348,0.114,0.772,0.877
P08572,2025-02-10,400,2,high_value_payers,True,387.91,60.7,43,0.945,0.898,0.613,0.089
P08573,2025-10-20,148,12,churn_risk_players,False,0.0,13.5,14,0.426,0.232,0.827,0.946
P08574,2026-03-10,7,1,new_players,False,0.0,17.3,3,0.083,0.199,0.521,0.412
P08575,2025-04-22,329,7,returning_players,False,0.0,49.5,21,0.733,0.425,0.833,0.367
P08576,2025-10-07,161,10,returning_players,False,0.0,35.2,23,0.495,0.45,0.919,0.377
P08577,2025-08-28,201,9,returning_players,True,6.91,43.4,15,0.407,0.483,0.948,0.41
P08578,2026-03-07,10,1,new_players,False,0.0,11.9,5,0.097,0.186,0.492,0.448
P08579,2025-09-09,189,0,high_value_payers,True,79.7,44.3,47,0.982,0.821,0.454,0.106
P08580,2025-11-07,130,1,active_non_payers,False,0.0,79.5,31,0.518,0.146,0.799,0.245
P08581,2026-03-16,1,1,new_players,False,0.0,15.9,2,0.076,0.218,0.384,0.241
P08582,2026-02-04,41,1,active_non_payers,False,0.0,87.4,23,0.692,0.194,0.666,0.156
P08583,2025-05-10,311,2,high_value_payers,True,242.09,62.4,34,0.939,0.944,0.491,0.059
P08584,2025-10-12,156,0,active_non_payers,False,0.0,66.1,31,0.729,0.216,0.765,0.216
P08585,2026-03-13,4,0,new_players,False,0.0,13.0,2,0.104,0.26,0.456,0.37
P08586,2025-11-11,126,9,returning_players,False,0.0,32.8,10,0.629,0.445,0.947,0.445
P08587,2025-09-13,185,6,returning_players,False,0.0,40.3,23,0.713,0.494,0.853,0.43
P08588,2025-10-13,155,2,active_non_payers,False,0.0,76.7,21,0.937,0.277,0.616,0.105
P08589,2025-10-26,142,11,returning_players,False,0.0,45.0,22,0.63,0.48,0.844,0.508
P08590,2025-07-10,250,8,returning_players,False,0.0,41.9,27,0.454,0.417,0.808,0.419
P08591,2025-07-06,254,4,returning_players,False,0.0,32.7,22,0.716,0.412,0.884,0.291
P08592,2025-09-18,180,26,churn_risk_players,False,0.0,10.2,15,0.289,0.246,0.64,0.907
P08593,2026-03-16,1,1,new_players,False,0.0,17.6,3,0.073,0.162,0.534,0.474
P08594,2025-06-16,274,7,returning_players,False,0.0,42.6,13,0.436,0.662,0.914,0.366
P08595,2025-12-17,90,8,returning_players,True,9.55,38.1,28,0.474,0.483,0.886,0.519
P08596,2026-03-13,4,1,new_players,False,0.0,12.3,2,0.114,0.188,0.452,0.447
P08597,2025-01-04,437,1,high_value_payers,True,64.31,77.3,40,0.946,0.953,0.492,0.066
P08598,2026-01-12,64,40,churn_risk_players,False,0.0,14.6,8,0.227,0.236,0.693,0.894
P08599,2026-01-08,68,6,returning_players,False,0.0,20.0,23,0.597,0.362,0.756,0.385
P08600,2025-03-11,371,26,churn_risk_players,False,0.0,15.0,17,0.462,0.282,0.802,0.97
P08601,2025-06-22,268,20,churn_risk_players,True,23.35,17.0,17,0.463,0.338,0.679,0.944
P08602,2025-12-12,95,44,churn_risk_players,True,18.87,11.4,14,0.538,0.503,0.847,0.882
P08603,2025-09-28,170,9,returning_players,True,62.59,41.5,19,0.568,0.624,0.93,0.388
P08604,2025-10-28,140,0,active_non_payers,False,0.0,64.1,25,0.726,0.248,0.572,0.142
P08605,2026-01-30,46,2,active_non_payers,False,0.0,74.6,26,0.926,0.337,0.645,0.151
P08606,2025-10-31,137,0,active_non_payers,False,0.0,78.7,29,0.779,0.273,0.805,0.215
P08607,2025-03-10,372,30,churn_risk_players,False,0.0,10.9,11,0.257,0.143,0.78,0.949
P08608,2026-03-11,6,1,new_players,False,0.0,13.0,2,0.097,0.151,0.526,0.415
P08609,2025-07-27,233,1,active_non_payers,False,0.0,81.9,25,0.845,0.296,0.738,0.151
P08610,2024-12-29,443,0,high_value_payers,True,213.42,52.4,38,0.92,0.971,0.481,0.096
P08611,2025-04-22,329,8,returning_players,False,0.0,22.2,23,0.378,0.49,0.78,0.464
P08612,2026-01-18,58,2,active_non_payers,False,0.0,74.5,17,0.837,0.243,0.604,0.174
P08613,2025-09-29,169,1,active_non_payers,False,0.0,77.8,33,0.872,0.223,0.802,0.163
P08614,2025-04-18,333,41,churn_risk_players,True,7.79,7.8,15,0.526,0.304,0.673,0.978
P08615,2025-07-26,234,6,returning_players,True,22.04,40.9,21,0.4,0.256,0.825,0.526
P08616,2025-12-18,89,40,churn_risk_players,False,0.0,12.4,8,0.457,0.184,0.843,0.922
P08617,2026-03-07,10,2,new_players,False,0.0,22.8,3,0.052,0.202,0.408,0.359
P08618,2025-11-03,134,0,high_value_payers,True,289.41,65.4,42,0.848,0.872,0.627,0.037
P08619,2026-03-16,1,1,new_players,False,0.0,15.2,3,0.037,0.175,0.418,0.412
P08620,2025-09-06,192,31,churn_risk_players,False,0.0,14.0,7,0.215,0.249,0.715,0.899
P08621,2025-06-07,283,1,high_value_payers,True,191.47,72.9,44,0.913,0.951,0.555,0.087
P08622,2026-03-06,11,2,new_players,False,0.0,14.4,2,0.097,0.307,0.441,0.547
P08623,2026-02-20,25,1,active_non_payers,False,0.0,67.9,24,0.777,0.364,0.68,0.178
P08624,2025-05-23,298,4,returning_players,False,0.0,22.3,18,0.495,0.377,0.948,0.369
P08625,2026-03-11,6,4,new_players,False,0.0,17.7,4,0.1,0.17,0.421,0.393
P08626,2026-03-15,2,2,new_players,False,0.0,13.7,4,0.112,0.216,0.471,0.258
P08627,2025-12-15,92,3,active_non_payers,False,0.0,72.3,30,0.838,0.285,0.715,0.23
P08628,2026-01-28,48,3,active_non_payers,False,0.0,68.2,30,0.719,0.282,0.67,0.171
P08629,2026-03-09,8,1,new_players,False,0.0,27.4,6,0.041,0.103,0.438,0.419
P08630,2025-12-28,79,2,active_non_payers,False,0.0,72.9,34,0.788,0.278,0.518,0.118
P08631,2025-10-09,159,20,churn_risk_players,False,0.0,10.8,16,0.516,0.44,0.717,0.915
P08632,2025-06-10,280,5,returning_players,True,1.6,35.3,20,0.7,0.403,0.912,0.307
P08633,2026-03-06,11,3,new_players,False,0.0,26.1,2,0.094,0.172,0.443,0.344
P08634,2025-10-20,148,1,active_non_payers,False,0.0,80.5,32,0.674,0.31,0.728,0.065
P08635,2026-03-09,8,0,new_players,False,0.0,13.0,1,0.083,0.237,0.476,0.305
P08636,2025-11-13,124,1,returning_players,False,0.0,35.4,15,0.472,0.257,0.967,0.314
P08637,2025-10-28,140,1,active_non_payers,False,0.0,87.0,23,0.571,0.234,0.622,0.106
P08638,2025-08-13,216,7,returning_players,False,0.0,42.3,22,0.503,0.327,0.906,0.252
P08639,2025-03-01,381,30,churn_risk_players,False,0.0,7.4,19,0.573,0.17,0.716,0.923
P08640,2025-09-19,179,1,returning_players,False,0.0,23.1,27,0.6,0.512,0.778,0.493
